Date,Value
2014-01-01,2.21
2014-02-01,1.82
2014-03-01,2.18
2014-04-01,5.38
2014-05-01,7.01
2014-06-01,2.77
2014-07-01,1.17
2014-08-01,3.52
2014-09-01,0.9
2014-10-01,2.53
2014-11-01,1.95
2014-12-01,3.05
2015-01-01,2.83
2015-02-01,2.28
2015-03-01,2.18
2015-04-01,4.38
2015-05-01,2.5
2015-06-01,6.81
2015-07-01,5.63
2015-08-01,0.95
2015-09-01,2.49
2015-10-01,3.79
2015-11-01,2.01
2015-12-01,3.05
2016-01-01,3.39
2016-02-01,3.01
2016-03-01,0.84
2016-04-01,1.52
2016-05-01,8.49
2016-06-01,6.81
2016-07-01,2.73
2016-08-01,3.62
2016-09-01,8.27
2016-10-01,3.79
2016-11-01,2.01
2016-12-01,2.14
2017-01-01,3.39
2017-02-01,0.26
2017-03-01,2.27
2017-04-01,1.95
2017-05-01,8.49
2017-06-01,6.81
2017-07-01,2.73
2017-08-01,5.54
2017-09-01,8.27
2017-10-01,2.54
2017-11-01,1.64
2017-12-01,2.14
2018-01-01,3.39
2018-02-01,7.1
2018-03-01,2.27
2018-04-01,4.57
2018-05-01,8.49
2018-06-01,6.81
2018-07-01,2.73
2018-08-01,5.54
2018-09-01,8.85
2018-10-01,2.54
2018-11-01,1.64
2018-12-01,2.14
2019-01-01,3.39
2019-02-01,3.81
2019-03-01,2.27
2019-04-01,4.57
2019-05-01,8.49
2019-06-01,6.05
2019-07-01,2.73
2019-08-01,6.61
2019-09-01,8.85
2019-10-01,2.54
2019-11-01,1.69
2019-12-01,2.89
2020-01-01,3.39
2020-02-01,3.81
2020-03-01,2.27
2020-04-01,4.57
2020-05-01,3.4
2020-06-01,1.93
2020-07-01,2.73
2020-08-01,6.61
2020-09-01,8.85
2020-10-01,2.54
2020-11-01,1.69
2020-12-01,2.89
2021-01-01,3.39
2021-02-01,3.81
2021-03-01,2.27
2021-04-01,4.57
2021-05-01,3.4
2021-06-01,1.93
2021-07-01,2.73
2021-08-01,6.61
2021-09-01,8.85
2021-10-01,2.54
2021-11-01,1.69
2021-12-01,2.89
2022-01-01,3.39
2022-02-01,3.81
2022-03-01,2.27
2022-04-01,4.57
2022-05-01,3.4
2022-06-01,1.93
2022-07-01,2.73
2022-08-01,6.61
2022-09-01,8.85
2022-10-01,2.54
2022-11-01,3.25
2022-12-01,3.87
2023-01-01,2.49
2023-02-01,3.1
2023-03-01,0.75
2023-04-01,4.13
2023-05-01,1.87
2023-06-01,4.49
2023-07-01,2.87
2023-08-01,4.05
2023-09-01,3.36
2023-10-01,1.17
2023-11-01,2.18
2023-12-01,5.41
2024-01-01,6.45
2024-02-01,1.57
2024-03-01,5.72
2024-04-01,2.96
2024-05-01,4.0
2024-06-01,0.11
2024-07-01,3.0
2024-08-01,6.34
2024-09-01,2.22
2024-10-01,0.37
2024-11-01,2.18
2024-12-01,5.41
